GEOHASH,LATITUDE,LONGITUDE,hour,AVERAGE_SPEED,DISTRICT
sxk9ez,41.0861206054688,28.9984130859375,6,23.096774193548388,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,7,21.806451612903224,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,8,20.225806451612904,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,9,21.774193548387096,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,10,22.806451612903224,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,11,22.677419354838708,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,12,22.580645161290324,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,13,21.93548387096774,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,14,21.41935483870968,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,15,21.35483870967742,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,16,21.580645161290324,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,17,20.193548387096776,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,18,19.258064516129032,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,19,20.483870967741936,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,20,22.032258064516128,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,21,22.870967741935484,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,22,22.64516129032258,Kağıthane
sxk9ez,41.0861206054688,28.9984130859375,23,23.032258064516128,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,0,89.0,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,1,90.5483870967742,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,2,91.29032258064515,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,3,93.03225806451611,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,4,93.16129032258064,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,5,88.61290322580645,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,6,66.58064516129032,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,7,43.32258064516129,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,8,45.064516129032256,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,9,41.64516129032258,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,10,36.70967741935484,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,11,36.80645161290322,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,12,35.32258064516129,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,13,31.258064516129032,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,14,31.451612903225808,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,15,29.35483870967742,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,16,40.87096774193548,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,17,52.12903225806452,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,18,56.96774193548387,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,19,64.35483870967742,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,20,69.48387096774194,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,21,76.25806451612904,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,22,77.38709677419355,Kağıthane
sxk9f8,41.0916137695313,28.9434814453125,23,82.12903225806451,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,0,51.38709677419355,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,1,51.0,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,2,49.87096774193548,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,3,52.0,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,4,52.064516129032256,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,5,54.96774193548387,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,6,52.70967741935484,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,7,39.935483870967744,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,8,38.29032258064516,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,9,44.354838709677416,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,10,45.67741935483871,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,11,47.54838709677419,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,12,46.25806451612903,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,13,46.193548387096776,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,14,46.483870967741936,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,15,45.516129032258064,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,16,48.193548387096776,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,17,46.61290322580645,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,18,46.29032258064516,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,19,46.45161290322581,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,20,49.70967741935484,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,21,51.0,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,22,50.96774193548387,Kağıthane
sxk9fb,41.0916137695313,28.9544677734375,23,50.45161290322581,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,0,63.12903225806452,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,1,66.0,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,2,65.3225806451613,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,3,67.93548387096774,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,4,68.80645161290323,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,5,65.45161290322581,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,6,58.32258064516129,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,7,42.41935483870968,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,8,42.74193548387097,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,9,45.54838709677419,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,10,44.64516129032258,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,11,45.80645161290322,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,12,45.70967741935484,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,13,44.74193548387097,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,14,44.03225806451613,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,15,38.96774193548387,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,16,35.25806451612903,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,17,31.41935483870968,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,18,33.83870967741935,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,19,41.41935483870968,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,20,50.32258064516129,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,21,58.67741935483871,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,22,59.58064516129032,Kağıthane
sxk9fc,41.0971069335938,28.9544677734375,23,59.2258064516129,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,0,64.38709677419355,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,1,65.45161290322581,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,2,66.16129032258064,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,3,65.54838709677419,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,4,64.7741935483871,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,5,64.54838709677419,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,6,62.80645161290322,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,7,54.29032258064516,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,8,50.2258064516129,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,9,55.83870967741935,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,10,58.0,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,11,57.74193548387097,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,12,55.87096774193548,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,13,57.483870967741936,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,14,54.25806451612903,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,15,52.2258064516129,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,16,44.67741935483871,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,17,34.483870967741936,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,18,35.54838709677419,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,19,43.516129032258064,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,20,53.70967741935484,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,21,58.193548387096776,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,22,59.354838709677416,Kağıthane
sxk9ff,41.1026000976563,28.9544677734375,23,62.29032258064516,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,0,74.87096774193549,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,1,75.6774193548387,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,2,75.41935483870968,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,3,75.6774193548387,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,4,75.6774193548387,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,5,75.29032258064517,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,6,73.64516129032258,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,7,65.7741935483871,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,8,61.67741935483871,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,9,66.90322580645162,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,10,72.51612903225806,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,11,72.12903225806451,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,12,70.61290322580645,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,13,72.93548387096774,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,14,70.7741935483871,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,15,70.74193548387096,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,16,66.6774193548387,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,17,53.96774193548387,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,18,51.64516129032258,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,19,61.03225806451613,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,20,70.6774193548387,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,21,73.0,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,22,73.48387096774194,Kağıthane
sxk9fg,41.1080932617188,28.9544677734375,23,75.48387096774194,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,0,59.03225806451613,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,1,64.16129032258064,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,2,63.25806451612903,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,3,59.45161290322581,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,4,64.80645161290323,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,5,62.12903225806452,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,6,52.67741935483871,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,7,47.903225806451616,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,8,41.87096774193548,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,9,45.03225806451613,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,10,49.67741935483871,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,11,51.096774193548384,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,12,48.96774193548387,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,13,47.354838709677416,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,14,43.935483870967744,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,15,43.38709677419355,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,16,44.774193548387096,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,17,40.903225806451616,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,18,41.87096774193548,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,19,48.354838709677416,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,20,54.483870967741936,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,21,57.54838709677419,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,22,57.12903225806452,Kağıthane
sxk9g0,41.0916137695313,28.9654541015625,23,60.29032258064516,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,0,80.25806451612904,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,1,82.25806451612904,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,2,83.06451612903226,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,3,81.54838709677419,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,4,82.19354838709677,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,5,80.12903225806451,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,6,72.0,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,7,50.354838709677416,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,8,47.64516129032258,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,9,51.12903225806452,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,10,52.41935483870968,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,11,54.903225806451616,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,12,53.2258064516129,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,13,51.32258064516129,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,14,48.12903225806452,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,15,42.87096774193548,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,16,42.74193548387097,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,17,38.354838709677416,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,18,39.41935483870968,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,19,50.38709677419355,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,20,61.935483870967744,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,21,71.03225806451613,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,22,73.2258064516129,Kağıthane
sxk9g1,41.0971069335938,28.9654541015625,23,76.61290322580645,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,0,37.41935483870968,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,1,38.516129032258064,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,2,40.32258064516129,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,3,34.16129032258065,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,4,38.29032258064516,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,5,31.806451612903224,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,6,32.29032258064516,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,7,32.29032258064516,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,8,30.83870967741936,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,9,30.61290322580645,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,10,30.806451612903224,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,11,30.64516129032258,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,12,30.93548387096774,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,13,31.161290322580644,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,14,30.096774193548388,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,15,29.741935483870968,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,16,30.0,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,17,29.83870967741936,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,18,28.548387096774192,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,19,30.258064516129032,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,20,31.93548387096774,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,21,34.03225806451613,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,22,34.354838709677416,Kağıthane
sxk9g2,41.0916137695313,28.9764404296875,23,37.354838709677416,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,0,62.54838709677419,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,1,63.74193548387097,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,2,64.87096774193549,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,3,62.41935483870968,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,4,66.83870967741936,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,5,66.09677419354838,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,6,59.64516129032258,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,7,42.25806451612903,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,8,37.193548387096776,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,9,39.58064516129032,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,10,40.32258064516129,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,11,41.096774193548384,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,12,39.96774193548387,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,13,38.354838709677416,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,14,35.67741935483871,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,15,33.83870967741935,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,16,31.93548387096774,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,17,32.0,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,18,35.064516129032256,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,19,43.064516129032256,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,20,49.16129032258065,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,21,54.64516129032258,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,22,54.03225806451613,Kağıthane
sxk9g3,41.0971069335938,28.9764404296875,23,59.67741935483871,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,0,67.58064516129032,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,1,68.87096774193549,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,2,68.16129032258064,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,3,70.09677419354838,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,4,68.06451612903226,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,5,67.25806451612904,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,6,62.935483870967744,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,7,55.774193548387096,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,8,49.58064516129032,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,9,52.41935483870968,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,10,53.64516129032258,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,11,55.774193548387096,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,12,56.41935483870968,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,13,57.61290322580645,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,14,53.70967741935484,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,15,51.67741935483871,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,16,43.58064516129032,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,17,34.225806451612904,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,18,32.645161290322584,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,19,41.38709677419355,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,20,50.74193548387097,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,21,58.2258064516129,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,22,61.516129032258064,Kağıthane
sxk9g4,41.1026000976563,28.9654541015625,23,64.51612903225806,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,0,69.3225806451613,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,1,71.09677419354838,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,2,69.38709677419355,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,3,74.51612903225806,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,4,73.45161290322581,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,5,71.58064516129032,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,6,64.41935483870968,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,7,50.096774193548384,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,8,46.064516129032256,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,9,48.80645161290322,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,10,49.87096774193548,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,11,49.41935483870968,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,12,48.80645161290322,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,13,50.0,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,14,45.45161290322581,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,15,44.0,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,16,36.03225806451613,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,17,30.93548387096774,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,18,32.03225806451613,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,19,36.38709677419355,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,20,47.54838709677419,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,21,59.32258064516129,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,22,61.935483870967744,Kağıthane
sxk9g6,41.1026000976563,28.9764404296875,23,66.58064516129032,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,0,40.58064516129032,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,1,40.29032258064516,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,2,42.935483870967744,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,3,41.70967741935484,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,4,39.96774193548387,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,5,38.80645161290322,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,6,37.03225806451613,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,7,37.03225806451613,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,8,32.516129032258064,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,9,33.74193548387097,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,10,34.03225806451613,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,11,34.54838709677419,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,12,34.806451612903224,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,13,34.70967741935484,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,14,33.935483870967744,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,15,33.29032258064516,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,16,31.93548387096774,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,17,31.93548387096774,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,18,31.61290322580645,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,19,34.12903225806452,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,20,37.12903225806452,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,21,37.774193548387096,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,22,37.935483870967744,Kağıthane
sxk9g8,41.0916137695313,28.9874267578125,23,39.16129032258065,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,0,31.29032258064516,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,1,34.935483870967744,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,2,35.16129032258065,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,3,33.645161290322584,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,4,34.58064516129032,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,5,32.25806451612903,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,6,30.548387096774192,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,7,28.29032258064516,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,8,24.35483870967742,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,9,25.516129032258064,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,10,26.516129032258064,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,11,26.12903225806452,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,12,26.032258064516128,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,13,26.35483870967742,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,14,25.806451612903224,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,15,25.451612903225808,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,16,24.12903225806452,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,17,24.516129032258064,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,18,25.0,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,19,26.29032258064516,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,20,28.41935483870968,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,21,28.677419354838708,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,22,30.774193548387096,Kağıthane
sxk9g9,41.0971069335938,28.9874267578125,23,32.193548387096776,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,0,19.516129032258064,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,1,20.548387096774192,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,2,22.483870967741936,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,3,22.806451612903224,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,4,22.12903225806452,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,5,20.516129032258064,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,6,18.12903225806452,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,7,15.709677419354838,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,8,14.903225806451612,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,9,15.161290322580646,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,10,14.903225806451612,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,11,14.387096774193548,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,12,14.03225806451613,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,13,13.483870967741936,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,14,12.838709677419354,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,15,13.516129032258064,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,16,13.451612903225806,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,17,13.67741935483871,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,18,13.451612903225806,Kağıthane
sxk9gb,41.0916137695313,28.9984130859375,19,13.419354838709678,Kağıthane
